Customer ID,Gender,Age,Contract,Internet Type,Payment Method,Churn,Customer Status,Churn Reason,Churn Score,Satisfaction Score,Total Revenue,Streaming Platforms,Latitude,Longitude,City,Country,,,
7636-OWBPG,Male,79,Two Year,DSL,Credit Card,No,Stayed,Other,27%,3,342.22,No Streaming,40.587919,-122.464732,Redding,United States,,,
3519-ZKXGG,Female,61,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,79%,2,389.62,No Streaming,37.800254,-122.436975,San Francisco,United States,,,
6727-IOTLZ,Male,48,Two Year,Cable,Credit Card,No,Stayed,Other,52%,3,1254.13,All,34.146635,-118.139225,Pasadena,United States,,,
8562-GHPPI,Female,50,Month-to-Month,Other,Credit Card,No,Joined,Other,22%,5,31.76,No Streaming,37.717196,-122.159338,San Leandro,United States,,,
0953-LGOVU,Male,19,Month-to-Month,DSL,Mailed Check,No,Stayed,Other,75%,4,432.25,No Streaming,38.965804,-122.631779,Clearlake,United States,,,
8058-INTPH,Female,57,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,71%,3,102.13,Streaming TV,32.787836,-117.232376,San Diego,United States,,,
0529-ONKER,Male,70,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,96%,3,1842.35,No Streaming,40.077028,-121.494168,Forest Ranch,United States,,,
6050-FFXES,Female,51,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,34%,5,8304.26,All,33.766476,-117.969795,Garden Grove,United States,,,
6741-EGCBI,Male,69,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,53%,3,2717.05,Streaming Movies,33.998471,-117.973758,Hacienda Heights,United States,,,
8800-ZKRFW,Female,62,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,51%,4,3979.3,All,39.094102,-123.500853,Philo,United States,,,
2176-OSJUV,Male,29,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,69%,3,7561.78,Streaming Music,33.844983,-117.952151,Anaheim,United States,,,
6164-HXUGH,Female,40,Month-to-Month,Other,Credit Card,No,Stayed,Other,31%,3,158.18,No Streaming,37.252057,-119.95783,Raymond,United States,,,
6705-LXORM,Female,79,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,24%,4,329.7,No Streaming,33.787298,-117.320676,Perris,United States,,,
5859-HZYLF,Male,45,Two Year,Other,Credit Card,No,Stayed,Other,58%,5,1655.59,No Streaming,37.371862,-121.860349,San Jose,United States,,,
3766-EJLFL,Female,55,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,80%,4,8761.11,All,40.331975,-121.460674,Mill Creek,United States,,,
3858-XHYJO,Female,24,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,41%,4,5116.55,All,34.089927,-118.095645,San Gabriel,United States,,,
7008-LZVOZ,Male,59,Two Year,Other,Credit Card,No,Stayed,Other,46%,5,4216.65,No Streaming,35.957019,-119.330928,Pixley,United States,,,
7521-YXVZY,Male,38,Month-to-Month,Other,Mailed Check,No,Joined,Other,77%,5,73.75,No Streaming,38.733714,-120.795213,Placerville,United States,,,
9681-OXGVC,Female,54,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,85%,3,655,All,39.806141,-123.531098,Laytonville,United States,,,
4282-ACRXS,Male,69,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,33%,3,955.75,No Streaming,34.084747,-117.886844,Covina,United States,,,
2851-STERV,Male,79,One Year,DSL,Bank Withdrawal,No,Stayed,Other,59%,4,2577.65,Movies + TV,32.912664,-116.635387,Descanso,United States,,,
4489-SNOJF,Female,28,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Other,83%,1,3453,Streaming TV,38.554383,-122.474773,Deer Park,United States,,,
4203-QGNZA,Female,27,Month-to-Month,Other,Credit Card,No,Stayed,Other,54%,5,1265.87,No Streaming,34.029043,-118.239504,Los Angeles,United States,,,
8150-QUDFX,Male,27,Month-to-Month,Other,Credit Card,No,Joined,Other,64%,3,106.54,No Streaming,38.34719,-122.697822,Rohnert Park,United States,,,
0419-YAAPX,Male,44,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,71%,4,4994.24,Streaming TV,39.099204,-121.137962,Grass Valley,United States,,,
8388-DMKAE,Female,41,Two Year,Other,Mailed Check,No,Stayed,Other,37%,5,301.53,No Streaming,34.028331,-118.354338,Los Angeles,United States,,,
2824-MYYBN,Female,43,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,29%,4,3373.35,All,35.140938,-119.051348,Bakersfield,United States,,,
5565-FILXA,Female,76,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,96%,2,2149.2,Movies + TV,33.141265,-116.967221,Escondido,United States,,,
0093-XWZFY,Male,51,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,93%,1,5544.45,All,33.832799,-116.250973,Desert Hot Springs,United States,,,
4369-HTUIF,Male,73,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,90%,2,680.06,Streaming TV,35.165668,-120.655842,Pismo Beach,United States,,,
8806-EAGWC,Male,25,Month-to-Month,DSL,Credit Card,Yes,Churned,Dissatisfaction,78%,2,227.46,Music + TV,40.656287,-121.428965,Old Station,United States,,,
6651-RLGGM,Male,54,Two Year,Other,Credit Card,No,Stayed,Other,52%,5,2663.08,No Streaming,38.274451,-121.259201,Galt,United States,,,
5117-IFGPS,Male,73,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,67%,3,3423.5,Movies + Music,39.178337,-120.162806,Tahoe City,United States,,,
0017-IUDMW,Female,25,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,52%,3,9609.47,All,37.378541,-122.020456,Sunnyvale,United States,,,
3977-QCRSL,Female,30,Month-to-Month,Other,Credit Card,No,Stayed,Other,66%,4,134.8,No Streaming,33.323705,-116.626907,Warner Springs,United States,,,
5583-SXDAG,Male,41,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,90%,3,99.15,No Streaming,34.074736,-118.145959,Alhambra,United States,,,
3096-YXENJ,Female,25,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,25%,5,8882.7,All,37.791481,-121.903253,Danville,United States,,,
5066-GFJMM,Female,55,Month-to-Month,Other,Credit Card,No,Joined,Other,48%,5,169.83,No Streaming,40.796621,-124.15428,Eureka,United States,,,
8096-LOIST,Female,57,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,38%,5,1857.58,Movies + Music,39.904002,-121.527823,Stirling City,United States,,,
2372-HWUHI,Male,45,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Other,76%,3,174.93,No Streaming,33.840524,-118.148403,Lakewood,United States,,,
5049-GLYVG,Male,56,Month-to-Month,Other,Credit Card,Yes,Churned,Price,90%,1,67.86,No Streaming,36.64545,-118.924982,Badger,United States,,,
8807-OPMBM,Female,36,Two Year,Other,Credit Card,No,Stayed,Other,42%,5,1467.2,No Streaming,34.172071,-118.946262,Newbury Park,United States,,,
1073-XXCZD,Male,54,Two Year,Other,Bank Withdrawal,No,Stayed,Other,79%,4,2115.2,No Streaming,35.559617,-118.925185,Bakersfield,United States,,,
9039-RBEEE,Male,27,Month-to-Month,Cable,Credit Card,Yes,Churned,Price,80%,1,1880.85,Streaming TV,37.351214,-121.952417,Santa Clara,United States,,,
6134-KWTBV,Male,43,Two Year,Other,Bank Withdrawal,No,Stayed,Other,67%,4,4463.31,No Streaming,34.08111,-117.853935,Covina,United States,,,
0670-KDOMA,Female,42,Month-to-Month,Other,Credit Card,No,Joined,Other,69%,4,48.43,No Streaming,37.100948,-120.270136,Chowchilla,United States,,,
3439-GVUSX,Male,45,Month-to-Month,DSL,Credit Card,No,Joined,Other,80%,3,24.4,No Streaming,41.280478,-121.160249,Lookout,United States,,,
9944-AEXBM,Male,51,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,26%,3,3849.58,Movies + Music,34.866032,-120.536546,Casmalia,United States,,,
6506-EYCNH,Female,27,Month-to-Month,Other,Bank Withdrawal,No,Stayed,Other,41%,4,987.6,No Streaming,34.072121,-117.698319,Montclair,United States,,,
1852-XEMDW,Male,20,Month-to-Month,DSL,Credit Card,No,Stayed,Other,30%,4,2400.71,No Streaming,40.390301,-123.412327,Mad River,United States,,,
5671-RQRLP,Female,72,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,30%,4,6566.63,No Streaming,36.625792,-119.672483,Fowler,United States,,,
2845-KDHVX,Female,57,Two Year,DSL,Credit Card,No,Stayed,Other,31%,5,5869.36,Movies + Music,38.984756,-121.345074,Sheridan,United States,,,
4290-BSXUX,Male,33,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,87%,1,381.56,No Streaming,40.726949,-124.217378,Fields Landing,United States,,,
5499-ECUTN,Female,49,One Year,DSL,Credit Card,No,Stayed,Other,73%,4,3369.77,Streaming TV,35.490705,-119.286833,Shafter,United States,,,
5816-JMLGY,Female,28,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,28%,5,8502.45,All,40.186772,-122.388361,Red Bluff,United States,,,
4652-ODEVH,Male,43,Two Year,Other,Mailed Check,No,Stayed,Other,57%,5,3217.2,No Streaming,39.197215,-120.83679,Dutch Flat,United States,,,
5590-YRFJT,Female,44,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Other,94%,3,482.8,No Streaming,34.757477,-120.550507,Lompoc,United States,,,
1346-PJWTK,Male,63,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,70%,3,6813.38,Movies + Music,33.918043,-117.617809,Corona,United States,,,
4361-FEBGN,Male,41,Two Year,Other,Credit Card,No,Stayed,Other,43%,5,2599.59,No Streaming,37.746699,-122.442833,San Francisco,United States,,,
7951-VRDVK,Female,26,One Year,Cable,Bank Withdrawal,No,Stayed,Other,64%,4,3503.95,All,33.606899,-117.717854,Laguna Hills,United States,,,
1670-SVOWZ,Female,57,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,91%,1,1435.03,Movies + Music,33.999992,-117.535395,Mira Loma,United States,,,
8212-DJRCH,Male,33,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,66%,4,492.22,Movies + Music,34.172071,-118.946262,Newbury Park,United States,,,
2160-GPFXD,Male,25,Two Year,DSL,Credit Card,No,Stayed,Other,49%,3,4894.56,No Streaming,38.544002,-121.685559,Davis,United States,,,
5480-HPRRX,Female,80,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Attitude,74%,3,77.75,No Streaming,34.119363,-117.855059,Glendora,United States,,,
1832-PEUTS,Male,23,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,68%,4,7752.15,Streaming TV,34.106922,-117.297553,San Bernardino,United States,,,
8161-QYMTT,Male,55,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,22%,5,752.89,All,34.943523,-120.256729,Santa Maria,United States,,,
6961-VCPMC,Male,71,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,75%,3,5861.72,Streaming Movies,33.906496,-116.569499,North Palm Springs,United States,,,
3550-SAHFP,Female,51,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,66%,2,3467.42,Movies + Music,38.581354,-122.296283,Saint Helena,United States,,,
2911-UREFD,Female,50,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Dissatisfaction,67%,1,2184.35,All,34.005439,-118.477507,Santa Monica,United States,,,
3096-JRDSO,Female,73,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,75%,1,3142.88,Movies + TV,33.362575,-117.299644,Fallbrook,United States,,,
6103-BOCOU,Female,37,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,28%,3,2729.64,No Streaming,37.770533,-122.445121,San Francisco,United States,,,
8263-OKETD,Female,44,Month-to-Month,Cable,Credit Card,No,Stayed,Other,29%,5,1825.35,Movies + Music,36.5276,-119.865999,Caruthers,United States,,,
8182-BJDSI,Female,56,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,90%,1,3473.39,Movies + Music,33.766004,-117.786763,Santa Ana,United States,,,
9512-PHSMG,Female,27,Month-to-Month,Other,Credit Card,No,Stayed,Other,71%,3,356.95,No Streaming,37.255637,-120.493537,Merced,United States,,,
9351-LZYGF,Female,56,Month-to-Month,DSL,Credit Card,No,Stayed,Other,38%,3,4254.5,No Streaming,38.343282,-122.9755,Bodega,United States,,,
0237-YFUTL,Female,62,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,21%,3,7134.3,All,33.744439,-117.98588,Midway City,United States,,,
8414-MYSHR,Male,79,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,78%,1,472.7,Movies + TV,34.128284,-118.047732,Arcadia,United States,,,
1813-JLKWR,Female,47,One Year,Other,Bank Withdrawal,No,Stayed,Other,31%,5,2824.65,No Streaming,33.787796,-117.875928,Orange,United States,,,
9474-PHLYD,Female,25,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Dissatisfaction,68%,1,1437.75,Movies + Music,34.146957,-118.432138,Sherman Oaks,United States,,,
6652-YFFJO,Female,42,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,80%,5,865.26,All,37.939768,-120.188002,Tuolumne,United States,,,
5762-TJXGK,Female,40,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,21%,4,3038.55,All,39.043387,-121.409837,Wheatland,United States,,,
6725-TPKJO,Male,28,Two Year,Other,Credit Card,No,Stayed,Other,41%,3,2921.26,No Streaming,38.445603,-123.063756,Duncans Mills,United States,,,
2651-ZCBXV,Male,49,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,73%,3,6719.69,All,34.188339,-118.300942,Burbank,United States,,,
3737-GCSPV,Female,60,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,92%,1,1517.73,Streaming TV,37.601248,-122.403099,Millbrae,United States,,,
5498-IBWPI,Female,34,One Year,Cable,Credit Card,No,Stayed,Other,59%,3,6427.11,No Streaming,34.936,-120.594655,Guadalupe,United States,,,
7814-LEEVE,Female,60,Month-to-Month,Other,Bank Withdrawal,No,Joined,Other,54%,5,26.94,No Streaming,39.099204,-121.137962,Grass Valley,United States,,,
2710-WYVXG,Female,36,Two Year,DSL,Credit Card,No,Joined,Other,41%,4,321.73,Movies + Music,34.231053,-118.338307,Sun Valley,United States,,,
3865-ZYKAD,Male,77,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,59%,3,6804.09,No Streaming,38.494832,-121.529447,Sacramento,United States,,,
8760-ZRHKE,Female,80,One Year,DSL,Bank Withdrawal,No,Stayed,Other,65%,4,8432.39,Streaming TV,39.657228,-121.37778,Berry Creek,United States,,,
4130-MZLCC,Female,24,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,54%,3,459.85,No Streaming,34.101608,-118.055848,Temple City,United States,,,
7245-NIIWQ,Female,53,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Joined,Other,40%,5,304.13,No Streaming,35.215731,-119.57013,Fellows,United States,,,
6358-LYNGM,Male,26,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,84%,3,76.74,Streaming Music,37.526791,-119.99437,Mariposa,United States,,,
3946-JEWRQ,Male,21,One Year,Fiber Optic,Credit Card,No,Stayed,Other,72%,5,5626.71,All,34.147149,-118.463365,Sherman Oaks,United States,,,
5995-WWKKG,Female,62,One Year,Other,Bank Withdrawal,No,Stayed,Other,31%,5,1811.34,No Streaming,34.186211,-117.07683,Running Springs,United States,,,
0533-UCAAU,Male,72,One Year,DSL,Credit Card,No,Stayed,Other,40%,5,6885.22,Streaming TV,40.877552,-121.885884,Montgomery Creek,United States,,,
3039-MJSLN,Male,36,Month-to-Month,Other,Bank Withdrawal,No,Joined,Other,46%,3,105.89,No Streaming,37.420273,-120.66527,Cressey,United States,,,
3211-AAPKX,Male,26,Month-to-Month,Fiber Optic,Mailed Check,No,Stayed,Other,42%,3,2496.35,All,38.694081,-121.694431,Woodland,United States,,,
3761-FLYZI,Female,69,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,64%,5,10215.38,Movies + TV,34.00709,-118.258681,Los Angeles,United States,,,
8774-GSBUN,Male,40,Two Year,Other,Credit Card,No,Stayed,Other,46%,5,2095.9,No Streaming,33.912246,-118.236773,Compton,United States,,,
3458-IDMFK,Male,29,Two Year,Other,Credit Card,No,Stayed,Other,74%,3,1233.9,No Streaming,33.755039,-116.741796,Idyllwild,United States,,,
1618-CFHME,Female,30,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,86%,1,197.09,No Streaming,37.734971,-120.954271,Riverbank,United States,,,
1696-MZVAU,Male,27,One Year,DSL,Credit Card,No,Stayed,Other,21%,3,947.75,No Streaming,33.988543,-118.334081,Los Angeles,United States,,,
8132-YPVBX,Female,28,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,80%,5,758.44,Movies + Music,36.77462,-121.664714,Salinas,United States,,,
5168-MSWXT,Male,26,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,44%,5,936.67,All,34.9436,-115.287901,Essex,United States,,,
6711-FLDFB,Female,62,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,68%,1,868.68,No Streaming,37.818589,-120.256995,Big Oak Flat,United States,,,
8374-XGEJJ,Male,68,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,87%,1,5882.15,Movies + TV,33.475493,-117.219551,Temecula,United States,,,
9839-ETQOE,Male,41,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,72%,3,1912.85,No Streaming,33.17494,-117.242761,Vista,United States,,,
8017-LXHFA,Female,77,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,95%,2,3010.51,Movies + TV,32.957195,-117.202542,San Diego,United States,,,
7729-JTEEC,Male,33,Month-to-Month,DSL,Bank Withdrawal,No,Joined,Other,49%,5,151.79,No Streaming,39.191797,-120.212401,Olympic Valley,United States,,,
3295-YVUSR,Male,73,Month-to-Month,Fiber Optic,Mailed Check,No,Joined,Other,47%,3,184.68,No Streaming,34.167926,-118.267539,Glendale,United States,,,
3776-EKTKM,Female,79,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Dissatisfaction,96%,3,36.45,Streaming TV,34.188339,-118.300942,Burbank,United States,,,
1113-IUJYX,Female,59,One Year,Fiber Optic,Credit Card,Yes,Churned,Competitor,84%,1,1427.72,All,34.209532,-118.577563,Winnetka,United States,,,
0895-LMRSF,Male,34,One Year,Cable,Bank Withdrawal,No,Stayed,Other,50%,4,2707,All,32.579134,-117.119009,Imperial Beach,United States,,,
6609-MXJHJ,Female,39,Two Year,Other,Credit Card,No,Stayed,Other,35%,3,2190.44,No Streaming,33.823943,-118.111335,Long Beach,United States,,,
7881-INRLC,Male,34,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,70%,1,5375.4,All,37.538309,-122.305109,San Mateo,United States,,,
1442-OKRJE,Male,40,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,80%,4,9635,All,34.029043,-118.239504,Los Angeles,United States,,,
6848-HJTXY,Female,41,Two Year,Other,Credit Card,No,Stayed,Other,28%,3,2487.32,No Streaming,34.035602,-117.591528,Ontario,United States,,,
4277-UDIEF,Male,51,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,50%,3,3020.17,All,33.82769,-117.102244,Nuevo,United States,,,
4818-DRBQT,Male,29,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,83%,3,3020.12,No Streaming,36.29878,-119.201028,Farmersville,United States,,,
9553-DLCLU,Female,30,Two Year,DSL,Credit Card,No,Stayed,Other,27%,3,1643.14,All,37.974498,-121.319568,Stockton,United States,,,
7530-HDYDS,Female,26,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Attitude,70%,2,3935.58,Streaming Music,33.840524,-118.148403,Lakewood,United States,,,
5176-LDKUH,Female,64,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,75%,4,5753.13,No Streaming,37.758085,-122.434801,San Francisco,United States,,,
8266-VBFQL,Male,55,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,35%,3,484.33,Movies + Music,32.695681,-116.798386,Jamul,United States,,,
5206-XZZQI,Male,56,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,73%,4,7006.78,No Streaming,33.81859,-117.821288,Orange,United States,,,
1212-GLHMD,Male,54,Month-to-Month,Fiber Optic,Credit Card,No,Joined,Other,37%,4,299.63,Movies + Music,36.600193,-120.153393,San Joaquin,United States,,,
0178-SZBHO,Male,54,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,76%,3,4068.68,Streaming TV,37.939768,-120.188002,Tuolumne,United States,,,
3481-JHUZH,Male,36,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,49%,5,5051.81,No Streaming,41.232128,-123.194748,Forks Of Salmon,United States,,,
1872-EBWSC,Female,28,One Year,Other,Mailed Check,No,Stayed,Other,66%,4,1231.86,No Streaming,37.866009,-122.286228,Berkeley,United States,,,
0439-IFYUN,Female,78,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,62%,4,1694.22,No Streaming,33.141265,-116.967221,Escondido,United States,,,
1834-WULEG,Male,61,One Year,Other,Mailed Check,No,Stayed,Other,58%,4,1419.19,No Streaming,39.333737,-120.858667,Nevada City,United States,,,
9248-OJYKK,Male,74,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,95%,3,90.29,No Streaming,32.898613,-117.202937,San Diego,United States,,,
1474-JUWSM,Female,24,One Year,Cable,Bank Withdrawal,No,Stayed,Other,62%,3,5537.67,Movies + Music,33.923573,-118.200669,Lynwood,United States,,,
6583-KQJLK,Female,66,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,70%,3,1852.65,All,38.805481,-120.13287,Twin Bridges,United States,,,
0254-FNMCI,Female,19,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,37%,4,10641.72,All,33.940884,-118.128628,Downey,United States,,,
7908-QCBCA,Female,47,Month-to-Month,Fiber Optic,Mailed Check,Yes,Churned,Competitor,65%,1,112.86,No Streaming,37.321233,-120.656354,Atwater,United States,,,
1169-WCVAK,Male,42,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,63%,3,2319.3,No Streaming,36.822715,-119.761826,Fresno,United States,,,
9948-YPTDG,Male,44,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,85%,1,4396.87,No Streaming,38.018065,-122.546024,San Rafael,United States,,,
1092-WPIVQ,Female,33,Two Year,Other,Credit Card,No,Stayed,Other,55%,4,1125.96,No Streaming,40.740138,-122.587476,French Gulch,United States,,,
